"Name","Instance Count","Size (bytes)"
"java.time.LocalDateTime[ ]",2,1416
"java.time.Month[ ]",2,128
"java.time.format.DateTimeFormatterBuilder$1",2,32
"java.time.format.DateTimeFormatterBuilder$ZoneIdPrinterParser",2,48
"java.time.format.DateTimeFormatterBuilder$ZoneTextPrinterParser",2,80
"java.time.format.DateTimeTextProvider$LocaleStore",2,48
"java.time.temporal.IsoFields$Unit",2,64
"java.time.zone.ZoneOffsetTransition",2,64
"java.time.zone.ZoneOffsetTransitionRule",2,96
"java.time.zone.ZoneOffsetTransitionRule[ ]",2,40
"java.time.zone.ZoneRules",2,80
"java.util.AbstractList$ListItr",2,64
"java.util.AbstractMap$1",2,32
"java.util.Collections$SingletonMap",2,80
"java.util.Collections$SynchronizedSet",2,48
"java.util.Comparator$$Lambda.0x00000008001e5fb8",2,32
"java.util.IdentityHashMap$Values",2,32
"java.util.ImmutableCollections$SetN$SetNIterator",2,48
"java.util.Locale$Category",2,96
"java.util.ResourceBundle$SingleFormatControl",2,32
"java.util.concurrent.ConcurrentLinkedDeque$Itr",2,64
"java.util.concurrent.ConcurrentSkipListMap",2,96
"java.util.concurrent.ConcurrentSkipListSet",2,32
"java.util.concurrent.ForkJoinPool",2,720
"java.util.concurrent.ForkJoinPool$WorkQueue[ ]",2,96
"java.util.concurrent.LinkedBlockingQueue",2,96
"java.util.concurrent.SynchronousQueue",2,64
"java.util.concurrent.SynchronousQueue$Transferer",2,48
"java.util.concurrent.ThreadPoolExecutor",2,160
"java.util.concurrent.ThreadPoolExecutor$AbortPolicy",2,32
"java.util.concurrent.atomic.AtomicReferenceArray[ ]",2,64
"java.util.function.BiPredicate$$Lambda.0x00000008001e4c98",2,48
"java.util.jar.JarVerifier",2,128
"java.util.logging.Logger$LoggerBundle",2,48
"java.util.logging.LoggingPermission",2,48
"java.util.regex.Pattern$Begin",2,32
"java.util.regex.Pattern$CharProperty",2,48
"java.util.regex.Pattern$StartS",2,48
"java.util.stream.StreamOpFlag$Type[ ]",2,80
"javax.management.openmbean.TabularType",2,96
"jdk.internal.icu.util.CodePointTrie$Type",2,48
"jdk.internal.math.FloatingDecimal$BinaryToASCIIBuffer",2,80
"jdk.internal.misc.Signal$NativeHandler",2,48
"jdk.internal.misc.ThreadTracker",2,32
"jdk.internal.module.ModuleHashes",2,48
"jdk.internal.module.ModuleResolution",2,32
"jdk.internal.module.ModuleTarget",2,32
"jdk.internal.ref.CleanerImpl",2,48
"jdk.internal.ref.CleanerImpl$CleanerCleanable",2,80
"jdk.internal.reflect.ReflectionFactory$Config",2,48
"jdk.internal.util.OperatingSystem[ ]",2,64
"jdk.jfr.internal.jfc.JFC$KnownConfiguration",2,64
"jdk.proxy2.$Proxy12",2,32
"jdk.proxy2.$Proxy14",2,32
"jdk.proxy2.$Proxy22",2,32
"jdk.proxy2.$Proxy23",2,32
"jdk.proxy2.$Proxy27",2,32
"jdk.proxy2.$Proxy51",2,32
"jdk.proxy2.$Proxy57",2,32
"jdk.proxy2.$Proxy67",2,32
"jdk.xml.internal.XMLSecurityManager$Processor",2,48
"org.apache.catalina.core.StandardWrapper",2,464
"org.apache.catalina.core.StandardWrapperFacade",2,48
"org.apache.catalina.core.StandardWrapperValve",2,144
"org.apache.catalina.deploy.NamingResourcesImpl",2,160
"org.apache.catalina.mapper.Mapper$MappedWrapper",2,48
"org.apache.catalina.util.ErrorPageSupport",2,48
"org.apache.catalina.util.URLEncoder",2,48
"org.apache.coyote.AsyncStateMachine",2,80
"org.apache.coyote.Request",2,416
"org.apache.coyote.RequestInfo",2,176
"org.apache.coyote.Response",2,224
"org.apache.coyote.http11.Http11InputBuffer",2,176
"org.apache.coyote.http11.Http11InputBuffer$HeaderParseData",2,64
"org.apache.coyote.http11.Http11InputBuffer$SocketInputBuffer",2,32
"org.apache.coyote.http11.Http11OutputBuffer",2,112
"org.apache.coyote.http11.Http11OutputBuffer$SocketOutputBuffer",2,32
"org.apache.coyote.http11.Http11Processor",2,208
"org.apache.coyote.http11.filters.BufferedInputFilter",2,64
"org.apache.coyote.http11.filters.ChunkedInputFilter",2,144
"org.apache.coyote.http11.filters.ChunkedOutputFilter",2,80
"org.apache.coyote.http11.filters.GzipOutputFilter",2,48
"org.apache.coyote.http11.filters.GzipOutputFilter$FakeOutputStream",2,48
"org.apache.coyote.http11.filters.IdentityInputFilter",2,80
"org.apache.coyote.http11.filters.IdentityOutputFilter",2,64
"org.apache.coyote.http11.filters.VoidInputFilter",2,32
"org.apache.coyote.http11.filters.VoidOutputFilter",2,32
"org.apache.tomcat.util.buf.UDecoder",2,32
"org.apache.tomcat.util.buf.UEncoder$SafeCharsSet",2,64
"org.apache.tomcat.util.http.CookiesWithoutEquals",2,64
"org.apache.tomcat.util.http.Parameters",2,144
"org.apache.tomcat.util.http.ServerCookie[ ]",2,64
"org.apache.tomcat.util.http.ServerCookies",2,48
"org.apache.tomcat.util.http.parser.HttpHeaderParser",2,64
"org.apache.tomcat.util.http.parser.HttpHeaderParser$HeaderParseData",2,64
"org.apache.tomcat.util.http.parser.HttpParser",2,48
"org.apache.tomcat.util.net.NioChannel",2,64
"org.apache.tomcat.util.net.SocketBufferHandler",2,48
"org.apache.tomcat.util.threads.TaskThreadFactory",2,64
"org.noureddine.joularjx.utils.Scope",2,48
"org.slf4j.helpers.Reporter$TargetChoice",2,48
"org.slf4j.helpers.ThreadLocalMapOfStacks",2,32
"org.springframework.beans.GenericTypeAwarePropertyDescriptor",2,224
"org.springframework.beans.SimpleTypeConverter",2,96
"org.springframework.beans.factory.config.DependencyDescriptor[ ]",2,48
"org.springframework.beans.factory.config.EmbeddedValueResolver",2,48
"org.springframework.beans.factory.support.DefaultListableBeanFactory$PreInstantiation",2,48
"org.springframework.beans.factory.support.NullBean",2,32
"org.springframework.boot.BootstrapRegistry$Scope",2,48
"org.springframework.boot.autoconfigure.cache.CacheType[ ]",2,112
"org.springframework.boot.autoconfigure.condition.ConditionalOnWebApplication$Type[ ]",2,64
"org.springframework.boot.autoconfigure.condition.SearchStrategy[ ]",2,64
"org.springframework.boot.autoconfigure.reactor.ReactorProperties$ContextPropagationMode",2,48
"org.springframework.boot.autoconfigure.thread.Threading[ ]",2,48
"org.springframework.boot.autoconfigure.web.ServerProperties$Jetty$Accesslog$FORMAT",2,48
"org.springframework.boot.autoconfigure.web.WebProperties$LocaleResolver",2,48
"org.springframework.boot.autoconfigure.web.client.NotReactiveWebApplicationCondition",2,48
"org.springframework.boot.autoconfigure.web.servlet.WebMvcProperties$MatchingStrategy",2,48
"org.springframework.boot.availability.AvailabilityChangeEvent",2,64
"org.springframework.boot.availability.LivenessState",2,48
"org.springframework.boot.availability.ReadinessState",2,48
"org.springframework.boot.context.config.ConfigData$AlwaysPropertySourceOptions",2,32
"org.springframework.boot.context.config.ConfigData$Option[ ]",2,64
"org.springframework.boot.context.config.ConfigDataEnvironmentContributor$ImportPhase",2,48
"org.springframework.boot.context.config.ConfigDataLocation",2,48
"org.springframework.boot.context.config.ConfigDataLocation[ ]",2,40
"org.springframework.boot.context.config.LocationResourceLoader$ResourceType",2,48
"org.springframework.boot.context.config.Profiles$Type",2,80
"org.springframework.boot.context.properties.bind.BindConverter",2,32
"org.springframework.boot.context.properties.bind.BindConverter$TypeConverterConversionService",2,48
"org.springframework.boot.context.properties.bind.BindConverter$TypeConverterConverter",2,48
"org.springframework.boot.context.properties.bind.BindMethod",2,48
"org.springframework.boot.context.properties.bind.Bindable$BindRestriction[ ]",2,48
"org.springframework.boot.context.properties.bind.ValueObjectBinder$Discoverer",2,48
"org.springframework.boot.context.properties.source.DefaultPropertyMapper$LastMapping",2,48
"org.springframework.boot.context.properties.source.PropertyMapper[ ]",2,48
"org.springframework.boot.context.properties.source.SpringConfigurationPropertySource",2,48
"org.springframework.boot.context.properties.source.SpringConfigurationPropertySources",2,48
"org.springframework.boot.context.properties.source.SystemEnvironmentPropertyMapper$$Lambda.0x0000000800244a38",2,32
"org.springframework.boot.convert.ApplicationConversionService",2,80
"org.springframework.boot.convert.CharArrayFormatter",2,32
"org.springframework.boot.convert.CharSequenceToObjectConverter",2,48
"org.springframework.boot.convert.DurationToNumberConverter",2,32
"org.springframework.boot.convert.DurationToStringConverter",2,32
"org.springframework.boot.convert.InetAddressFormatter",2,32
"org.springframework.boot.convert.InputStreamSourceToByteArrayConverter",2,32
"org.springframework.boot.convert.IsoOffsetFormatter",2,32
"org.springframework.boot.convert.LenientBooleanToEnumConverterFactory",2,32
"org.springframework.boot.convert.LenientStringToEnumConverterFactory",2,32
"org.springframework.boot.convert.NumberToDataSizeConverter",2,32
"org.springframework.boot.convert.NumberToDurationConverter",2,32
"org.springframework.boot.convert.NumberToPeriodConverter",2,32
"org.springframework.boot.convert.PeriodToStringConverter",2,32
"org.springframework.boot.convert.StringToFileConverter",2,32
"org.springframework.boot.http.client.ClientHttpRequestFactorySettings",2,64
"org.springframework.boot.io.Base64ProtocolResolver",2,32
"org.springframework.boot.loader.net.protocol.nested.Handler",2,32
"org.springframework.boot.loader.zip.NameOffsetLookups",2,48
"org.springframework.boot.logging.LogLevel[ ]",2,96
"org.springframework.boot.logging.LoggerGroup",2,48
"org.springframework.boot.logging.logback.EnclosedInSquareBracketsConverter",2,80
"org.springframework.boot.web.server.MimeMappings",2,32
"org.springframework.boot.web.server.Shutdown",2,48
"org.springframework.boot.web.servlet.server.Encoding$Type",2,48
"org.springframework.cglib.core.AbstractClassGenerator$Source",2,32
"org.springframework.cglib.proxy.DispatcherGenerator",2,32
"org.springframework.context.annotation.Bean$Bootstrap",2,48
"org.springframework.context.annotation.Bean$Bootstrap[ ]",2,48
"org.springframework.context.annotation.ConfigurationCondition$ConfigurationPhase",2,48
"org.springframework.context.annotation.FilterType[ ]",2,80
"org.springframework.context.annotation.ScopedProxyMode[ ]",2,64
"org.springframework.context.expression.BeanFactoryResolver",2,32
"org.springframework.context.support.ApplicationListenerDetector",2,48
"org.springframework.core.$Proxy62",2,32
"org.springframework.core.MethodIntrospector$$Lambda.0x0000000800666cc0",2,32
"org.springframework.core.MethodIntrospector$$Lambda.0x0000000800671f40",2,48
"org.springframework.core.NamedInheritableThreadLocal",2,48
"org.springframework.core.NativeDetector$Context",2,64
"org.springframework.core.ResolvableType$WildcardBounds$Kind",2,48
"org.springframework.core.annotation.AnnotationTypeMappings$Cache",2,48
"org.springframework.core.annotation.MergedAnnotation$Adapt",2,48
"org.springframework.core.annotation.MergedAnnotationPredicates$$Lambda.0x0000000800530c48",2,32
"org.springframework.core.annotation.SynthesizedMergedAnnotationInvocationHandler$$Lambda.0x00000008006d5e50",2,48
"org.springframework.core.annotation.SynthesizedMergedAnnotationInvocationHandler$$Lambda.0x00000008006d6090",2,48
"org.springframework.core.annotation.TypeMappedAnnotations$Aggregate",2,64
"org.springframework.core.convert.support.GenericConversionService$NoOpConverter",2,32
"org.springframework.core.env.MutablePropertySources",2,32
"org.springframework.core.env.PropertiesPropertySource",2,48
"org.springframework.expression.TypedValue",2,48
"org.springframework.expression.spel.SpelParserConfiguration",2,64
"org.springframework.expression.spel.standard.SpelExpressionParser",2,32
"org.springframework.expression.spel.support.StandardEvaluationContext",2,128
"org.springframework.format.datetime.standard.DateTimeFormatterRegistrar$Type[ ]",2,64
"org.springframework.http.HttpStatus$Series[ ]",2,80
"org.springframework.http.HttpStatus[ ]",2,592
"org.springframework.http.converter.support.AllEncompassingFormHttpMessageConverter",2,64
"org.springframework.http.server.DefaultPathContainer$DefaultSeparator",2,48
"org.springframework.http.server.PathContainer$Options",2,32
"org.springframework.util.ConcurrentLruCache",2,96
"org.springframework.util.ConcurrentLruCache$AddTask",2,48
"org.springframework.util.ConcurrentLruCache$EvictionQueue",2,48
"org.springframework.util.ConcurrentLruCache$ReadOperations",2,64
"org.springframework.util.ConcurrentLruCache$WriteOperations",2,32
"org.springframework.util.ConcurrentReferenceHashMap$ReferenceType",2,48
"org.springframework.util.ConcurrentReferenceHashMap$Restructure",2,48
"org.springframework.web.cors.CorsConfiguration$OriginPattern",2,48
"org.springframework.web.method.annotation.ExpressionValueMethodArgumentResolver",2,48
"org.springframework.web.method.annotation.RequestParamMapMethodArgumentResolver",2,32
"org.springframework.web.method.support.HandlerMethodReturnValueHandlerComposite",2,32
"org.springframework.web.servlet.mvc.condition.ConsumesRequestCondition",2,48
"org.springframework.web.servlet.mvc.condition.HeadersRequestCondition",2,32
"org.springframework.web.servlet.mvc.condition.ProducesRequestCondition$ProduceMediaTypeExpression",2,48
"org.springframework.web.servlet.mvc.method.annotation.JsonViewResponseBodyAdvice",2,32
"org.springframework.web.servlet.mvc.method.annotation.MatrixVariableMapMethodArgumentResolver",2,32
"org.springframework.web.servlet.mvc.method.annotation.MatrixVariableMethodArgumentResolver",2,48
"org.springframework.web.servlet.mvc.method.annotation.ModelAndViewMethodReturnValueHandler",2,32
"org.springframework.web.servlet.mvc.method.annotation.PathVariableMapMethodArgumentResolver",2,32
"org.springframework.web.servlet.mvc.method.annotation.PathVariableMethodArgumentResolver",2,48
"org.springframework.web.servlet.mvc.method.annotation.RedirectAttributesMethodArgumentResolver",2,32
"org.springframework.web.servlet.mvc.method.annotation.ViewMethodReturnValueHandler",2,32
"org.springframework.web.servlet.mvc.method.annotation.ViewNameMethodReturnValueHandler",2,32
"org.springframework.web.servlet.resource.DefaultResourceTransformerChain",2,48
"org.springframework.web.servlet.resource.PathResourceResolver",2,64
"org.springframework.web.servlet.resource.ResourceHttpRequestHandler",2,240
"org.springframework.web.util.DisconnectedClientHelper",2,32
"org.springframework.web.util.pattern.CaptureVariablePathElement",2,80
"org.springframework.web.util.pattern.WildcardTheRestPathElement",2,64
"org.springframework.ws.server.endpoint.adapter.method.SourcePayloadMethodProcessor",2,48
"org.springframework.ws.server.endpoint.adapter.method.dom.DomPayloadMethodProcessor",2,48
"org.springframework.ws.server.endpoint.adapter.method.jaxb.JaxbElementPayloadMethodProcessor",2,48
"org.springframework.ws.server.endpoint.adapter.method.jaxb.XmlRootElementPayloadMethodProcessor",2,48
"sun.management.MemoryManagerImpl",2,80
"sun.net.www.protocol.file.Handler",2,32
"sun.net.www.protocol.jar.Handler",2,32
"sun.net.www.protocol.jrt.Handler",2,32
"sun.nio.ch.NioSocketImpl$1",2,32
"sun.nio.ch.NioSocketImpl$2",2,32
"sun.nio.cs.StreamDecoder",2,96
"sun.nio.fs.UnixFileKey",2,64
"sun.reflect.generics.tree.ArrayTypeSignature",2,32
"sun.rmi.server.UnicastRef2",2,32
"sun.rmi.server.UnicastServerRef2",2,64
"sun.rmi.server.WeakClassHashMap$ValueCell",2,32
"sun.rmi.transport.DGCImpl$LeaseInfo",2,64
"sun.rmi.transport.tcp.TCPChannel",2,96
"sun.rmi.transport.tcp.TCPConnection",2,112
"sun.rmi.transport.tcp.TCPTransport",2,64
"sun.rmi.transport.tcp.TCPTransport$ConnectionHandler",2,80
"sun.rmi.transport.tcp.TCPTransport$ConnectionHandler$$Lambda.0x0000000800603d50",2,32
"sun.security.jca.ProviderConfig[ ]",2,88
"sun.security.jca.ProviderList",2,48
"sun.security.jca.ProviderList$3",2,48
"sun.security.jgss.SunProvider$ProviderService",2,128
"sun.security.provider.FileInputStreamPool$StreamRef",2,64
"sun.security.provider.FileInputStreamPool$UnclosableInputStream",2,32
"sun.util.locale.provider.LocaleServiceProviderPool",2,48
"sun.util.logging.PlatformLogger$Level[ ]",2,104
"sun.util.resources.LocaleData",2,32
"apple.security.AppleProvider",1,104
"apple.security.AppleProvider$ProviderService",1,64
"boolean[ ][ ]",1,80
"byte[ ][ ]",1,1424
"ca.concordia.encs.citydata.core.AppConfig$$SpringCGLIB$$0",1,32
"ca.concordia.encs.citydata.core.AppConfig$$SpringCGLIB$$FastClass$$0",1,24
"ca.concordia.encs.citydata.core.AppConfig$$SpringCGLIB$$FastClass$$1",1,24
"ca.concordia.encs.citydata.core.Application$$SpringCGLIB$$0",1,40
"ca.concordia.encs.citydata.core.ApplyController",1,16
"ca.concordia.encs.citydata.core.ExistsController",1,16
"ca.concordia.encs.citydata.core.HelloWorldController",1,16
"ca.concordia.encs.citydata.core.ListOperationsController",1,16
"ca.concordia.encs.citydata.core.ListOperationsController$$Lambda.0x000000080067cc28",1,16
"ca.concordia.encs.citydata.core.ListProducerController",1,16
"ca.concordia.encs.citydata.core.ListProducerController$$Lambda.0x00000008006caca8",1,16
"ca.concordia.encs.citydata.core.RouteController",1,16
"ca.concordia.encs.citydata.core.exceptions.GlobalExceptionHandler",1,16
"ca.concordia.encs.citydata.datastores.DiskDatastore",1,16
"ca.concordia.encs.citydata.datastores.InMemoryDataStore",1,24
"ch.qos.logback.classic.BasicConfigurator",1,24
"ch.qos.logback.classic.LoggerContext",1,120
"ch.qos.logback.classic.PatternLayout",1,64
"ch.qos.logback.classic.encoder.PatternLayoutEncoder",1,48
"ch.qos.logback.classic.filter.ThresholdFilter",1,40
"ch.qos.logback.classic.jul.LevelChangePropagator",1,32
"ch.qos.logback.classic.pattern.DateConverter",1,40
"ch.qos.logback.classic.pattern.EnsureExceptionHandling",1,16
"ch.qos.logback.classic.pattern.LevelConverter",1,32
"ch.qos.logback.classic.pattern.LineSeparatorConverter",1,32
"ch.qos.logback.classic.pattern.LoggerConverter",1,48
"ch.qos.logback.classic.pattern.MessageConverter",1,32
"ch.qos.logback.classic.pattern.NamedConverter$CacheMissCalculator",1,24
"ch.qos.logback.classic.pattern.NamedConverter$NameCache",1,72
